species	pathway	partial_spearman_rho_study_adjusted	partial_spearman_p	partial_spearman_fdr_q	response_effect_vector_spearman_rho	common_effect_studies	response_effect_sign_agreement	concordant_positive	concordant_inverse
species:Enterocloster asparagiformis	NAGLIPASYN-PWY: lipid IVA biosynthesis	0.05397285091583848	0.3761331389397369	0.6237217436253604	0.8999999999999999	4	1.0	1	0
species:Enterocloster asparagiformis	PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)	-0.0602613177826887	0.3229864166354926	0.5742305543793879	-0.4	4	0.25	0	0
species:Enterocloster asparagiformis	PWY-6549: L-glutamine biosynthesis III	-0.12919903356242368	0.033505631932732934	0.14352469879781835	0.3	4	0.5	0	0
species:Enterocloster asparagiformis	PWY0-1297: superpathway of purine deoxyribonucleosides degradation	-0.06694226315440716	0.27214025820371696	0.5209432417970165	0.7000000000000001	4	0.5	0	0
species:Enterocloster asparagiformis	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation	0.03670899610599999	0.5473632847808038	0.7590985556107361	0.8999999999999999	4	1.0	1	0
species:Enterocloster asparagiformis	PWY-7003: glycerol degradation to butanol	0.010300006922985194	0.8659695135376343	0.9410015475519005	0.1	4	0.75	0	0
species:Enterocloster asparagiformis	PWY-6167: flavin biosynthesis II (archaea)	-0.05570103424509829	0.3610187427040065	0.6104936692897593	-0.1	4	0.25	0	0
species:Enterocloster asparagiformis	GALACTUROCAT-PWY: D-galacturonate degradation I	-0.08457562288117709	0.16503247916185637	0.38818384873218625	1.0125574449829841e-18	4	0.5	0	0
species:Enterocloster asparagiformis	FERMENTATION-PWY: mixed acid fermentation	-0.12305420711325032	0.04296366871417401	0.1683941199705032	-0.6	4	0.25	0	0
species:Enterocloster asparagiformis	FAO-PWY: fatty acid &beta;-oxidation I	0.024115088024993733	0.692690181268328	0.8506603739869565	-0.09999999999999998	4	0.5	0	0
species:Enterocloster asparagiformis	PWY-7242: D-fructuronate degradation	-0.039807204005543335	0.5140535830411221	0.7357731968033364	1.0125574449829841e-18	4	0.5	0	0
species:Enterocloster asparagiformis	SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis	-0.06100506395048776	0.317039471167957	0.5681822310510912	-0.4	4	0.25	0	0
species:Enterocloster asparagiformis	PWY-5676: acetyl-CoA fermentation to butanoate II	-0.014659804146530736	0.8101533337490091	0.9142555356660561	0.7000000000000001	4	0.75	0	0
species:Enterocloster asparagiformis	PWY-6113: superpathway of mycolate biosynthesis	-0.031275960673736024	0.608222185299981	0.7997701741104561	-0.8999999999999999	4	0.25	0	0
species:Enterocloster asparagiformis	ARGORNPROST-PWY: arginine, ornithine and proline interconversion	-0.02210171475196268	0.717200642055528	0.8646752021366743	1.0125574449829841e-18	4	0.25	0	0
species:Enterocloster asparagiformis	PWY-6628: superpathway of L-phenylalanine biosynthesis	-0.04903696657766501	0.4213953803192407	0.6637297341177845	-1.0125574449829841e-18	4	0.75	0	0
species:Enterocloster asparagiformis	PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation	-0.10465130612379464	0.08551622621558858	0.2599956388117386	1.0125574449829841e-18	4	0.5	0	0
species:Enterocloster asparagiformis	PWY-5136: fatty acid &beta;-oxidation II (peroxisome)	0.035876779716721235	0.556488199593075	0.7654955891794837	-0.2	4	0.5	0	0
species:Enterocloster asparagiformis	FUCCAT-PWY: fucose degradation	-0.04110465632703787	0.5004225250425975	0.7260357590734643	0.6	4	0.75	0	0
species:Enterocloster asparagiformis	POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	-0.014891111359858558	0.8072160720129418	0.9127799137348455	0.5	4	0.5	0	0
species:Enterocloster asparagiformis	PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type	-0.11381972824509524	0.06132661107339932	0.210269909980477	-0.7999999999999999	4	0.0	0	1
species:Enterocloster asparagiformis	PWY-7315: dTDP-N-acetylthomosamine biosynthesis	0.022147417429053264	0.7166409268710433	0.8643041802338859	0.3	4	0.75	0	0
species:Enterocloster asparagiformis	PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type	-0.10357416356696947	0.08880331923424908	0.2664635031378284	-0.7999999999999999	4	0.0	0	1
species:Enterocloster asparagiformis	GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	-0.004360218013834901	0.9430421625550112	0.9754842140477423	-0.3	4	0.5	0	0
species:Enterocloster asparagiformis	FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage	-0.028821906138083397	0.6366602573361095	0.8168467096787768	-0.7	4	0.0	0	1
species:Enterocloster asparagiformis	NAD-BIOSYNTHESIS-II: NAD salvage pathway II	0.05698181709903474	0.35006530870848285	0.6000377506482192	-0.4	4	0.5	0	0
species:Enterocloster asparagiformis	POLYAMINSYN3-PWY: superpathway of polyamine biosynthesis II	-0.009552811512880163	0.8756107127759438	0.945726125939582	-1.0125574449829841e-18	4	0.25	0	0
species:Enterocloster asparagiformis	PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation	-0.10739482114173696	0.07758435943540201	0.2443996147684265	1.0125574449829841e-18	4	0.5	0	0
species:Enterocloster asparagiformis	POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	0.13842020714711412	0.022659133123381324	0.11131329294827241	0.8999999999999999	4	1.0	1	0
species:Enterocloster asparagiformis	PWY-5101: L-isoleucine biosynthesis II	-0.04673060944418042	0.44358962875168395	0.6819662937718458	0.39999999999999997	4	0.5	0	0
species:Enterocloster asparagiformis	P42-PWY: incomplete reductive TCA cycle	-0.05843212729935295	0.3379180899157637	0.5883961715988049	0.6	4	1.0	0	0
species:Enterocloster asparagiformis	PWY0-1061: superpathway of L-alanine biosynthesis	-0.07372311381357059	0.22640456862190966	0.46855181539136287	1.0125574449829841e-18	4	0.5	0	0
species:Enterocloster asparagiformis	PWY-5913: TCA cycle VI (obligate autotrophs)	-0.1136903679899662	0.06162382253176599	0.21101756303987357	-0.8999999999999999	4	0.0	0	1
species:Enterocloster asparagiformis	PWY-5838: superpathway of menaquinol-8 biosynthesis I	-0.0016798842101080399	0.9780397441683578	0.990472666342635	-0.7000000000000001	4	0.25	0	0
species:Enterocloster asparagiformis	PWY-6629: superpathway of L-tryptophan biosynthesis	-0.01723238407343012	0.7776440685917709	0.8974129454711807	-0.7999999999999999	4	0.25	0	0
species:Enterocloster asparagiformis	PWY-5897: superpathway of menaquinol-11 biosynthesis	-0.012366155556489934	0.8394169119907375	0.9280629045450921	-0.5	4	0.25	0	0
species:Enterocloster asparagiformis	PWY-5898: superpathway of menaquinol-12 biosynthesis	-0.012366155556489934	0.8394169119907375	0.9280629045450921	-0.5	4	0.25	0	0
species:Enterocloster asparagiformis	PWY-5899: superpathway of menaquinol-13 biosynthesis	-0.012366155556489934	0.8394169119907375	0.9280629045450921	-0.5	4	0.25	0	0
species:Enterocloster asparagiformis	CENTFERM-PWY: pyruvate fermentation to butanoate	-0.10766385366500865	0.07683973942971323	0.24301059990129956	1.0125574449829841e-18	4	0.5	0	0
species:Enterocloster asparagiformis	PWY-5265: peptidoglycan biosynthesis II (staphylococci)	-0.043686741917638716	0.4738726408424918	0.705544062805615	-0.7999999999999999	4	0.0	0	1
species:Enterocloster asparagiformis	PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type	-0.07136669802584066	0.24163609657028393	0.4859150879468053	1.0125574449829841e-18	4	0.5	0	0
species:Enterocloster asparagiformis	PWY-5840: superpathway of menaquinol-7 biosynthesis	-0.028106771364571164	0.6450510770631915	0.8217787568217875	-0.5	4	0.25	0	0
species:Enterocloster asparagiformis	PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation	-0.024846800885375005	0.6838595183036635	0.8448894818400713	-0.09999999999999998	4	0.5	0	0
species:Enterocloster asparagiformis	PWY-6612: superpathway of tetrahydrofolate biosynthesis	-0.02966188069196917	0.6268635916627705	0.811043067447167	-0.7	4	0.0	0	1
species:Enterocloster asparagiformis	HEMESYN2-PWY: heme biosynthesis II (anaerobic)	-0.06272523456704077	0.3035604475161347	0.5542406116155315	-0.6000000000000001	4	0.5	0	0
species:Enterocloster asparagiformis	P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	-0.023177132454195344	0.7040707575059861	0.857218492330645	-0.3	4	0.25	0	0
species:Enterocloster asparagiformis	PWY-6285: superpathway of fatty acids biosynthesis (E. coli)	0.012015241829681228	0.8439146627878001	0.9303488933623507	-0.9	4	0.0	0	0
species:Enterocloster asparagiformis	SO4ASSIM-PWY: sulfate reduction I (assimilatory)	-0.059092803845662525	0.3324748916878987	0.583264882842183	-0.7999999999999999	4	0.25	0	0
species:Enterocloster asparagiformis	PWY-5845: superpathway of menaquinol-9 biosynthesis	0.0006920381508368437	0.9909524005712727	0.9963579547513086	-0.7000000000000001	4	0.25	0	0
species:Enterocloster asparagiformis	PWY-5850: superpathway of menaquinol-6 biosynthesis I	0.0016401943169031888	0.9785584638575188	0.9905852438899796	-0.10000000000000003	4	0.75	0	0
species:Enterocloster asparagiformis	PWY-5896: superpathway of menaquinol-10 biosynthesis	0.0019507693771287737	0.9744997186642834	0.9890521927146172	-0.10000000000000003	4	0.75	0	0
species:Enterocloster asparagiformis	PWY-6588: pyruvate fermentation to acetone	0.06878737335305589	0.25911474166211673	0.5061819859391725	0.2	4	0.75	0	0
species:Enterocloster asparagiformis	PWY-5384: sucrose degradation IV (sucrose phosphorylase)	-0.08494673774390447	0.16317947973798372	0.38550164397004566	-0.1	4	0.5	0	0
species:Enterocloster asparagiformis	PWY-6891: thiazole biosynthesis II (Bacillus)	-0.050854369728862606	0.4043719601098239	0.6493159234701726	0.1	4	0.5	0	0
species:Enterocloster asparagiformis	PWY-6630: superpathway of L-tyrosine biosynthesis	-0.021795777262978877	0.7209512982099159	0.8666731755594489	-0.7999999999999999	4	0.25	0	0
species:Enterocloster asparagiformis	PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	-0.0044100084576704154	0.9423928651302728	0.9751409095688639	0.2	4	0.75	0	0
species:Enterocloster asparagiformis	PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)	-0.023659781073638635	0.6982061728280198	0.8538711100440278	-0.09999999999999998	4	0.5	0	0
species:Enterocloster asparagiformis	PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis	-0.004712792377800603	0.9384452153306616	0.9734738958250775	-0.7000000000000001	4	0.25	0	0
species:Enterocloster asparagiformis	ENTBACSYN-PWY: enterobactin biosynthesis	0.00033218405357087876	0.9956570059852365	0.9983705435726888	-0.8999999999999999	4	0.0	0	0
species:Enterocloster asparagiformis	TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA	-0.0034504703408742236	0.9549120138561223	0.9810379116578464	-0.3	4	0.5	0	0
species:Enterocloster asparagiformis	PWY-6859: all-trans-farnesol biosynthesis	0.14266021837838416	0.018790640318503502	0.09802544812460776	0.7999999999999999	4	0.75	0	0
species:Enterocloster asparagiformis	P124-PWY: Bifidobacterium shunt	-0.06590764978016705	0.279635908083369	0.5290240513670873	-0.3	4	0.25	0	0
species:Enterocloster asparagiformis	PWY-5723: Rubisco shunt	-0.0003470316292371219	0.9954628899366295	0.9982981283043991	-0.39999999999999997	4	0.25	0	0
species:Enterocloster asparagiformis	PWY-7254: TCA cycle VII (acetate-producers)	-0.011334003178604625	0.8526606110528115	0.9348133826726224	-0.3	4	0.25	0	0
species:Enterocloster asparagiformis	PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle	0.022510115643252677	0.7122043933100934	0.8621853220516248	-0.8999999999999999	4	0.0	0	0
species:Enterocloster asparagiformis	P161-PWY: acetylene degradation	-0.031790945436393755	0.6023266112584429	0.7955353650051795	-0.30000000000000004	4	0.5	0	0
species:Enterocloster asparagiformis	GLYOXYLATE-BYPASS: glyoxylate cycle	0.0018109505536660856	0.9763268637137358	0.9897752919063987	-0.3	4	0.5	0	0
species:Enterocloster asparagiformis	PWY-5860: superpathway of demethylmenaquinol-6 biosynthesis I	0.0006649346380471585	0.9913067334653153	0.9965400170529793	-0.10000000000000003	4	0.75	0	0
species:Enterocloster asparagiformis	PWY-5862: superpathway of demethylmenaquinol-9 biosynthesis	-0.0022592705544883735	0.970468725694508	0.9872522520434502	-0.7000000000000001	4	0.25	0	0
species:Enterocloster asparagiformis	PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)	-0.06089375101060773	0.31792494880813793	0.5690898251401613	-0.3	4	0.5	0	0
species:Enterocloster asparagiformis	PWY-5083: NAD/NADH phosphorylation and dephosphorylation	0.07918918686215644	0.19372624017055784	0.4271166649074478	-1.0125574449829841e-18	4	0.5	0	0
species:Enterocloster asparagiformis	PWY-561: superpathway of glyoxylate cycle and fatty acid degradation	-0.015825103752773927	0.7953836152286625	0.9063628574841808	-0.39999999999999997	4	0.25	0	0
species:Enterocloster asparagiformis	METHGLYUT-PWY: superpathway of methylglyoxal degradation	0.08351086686714267	0.17043626528061936	0.39580578844965036	0.8999999999999999	4	1.0	1	0
species:Enterocloster asparagiformis	ORNDEG-PWY: superpathway of ornithine degradation	-0.02857844889816853	0.6395116604923716	0.8185443612786978	-0.39999999999999997	4	0.25	0	0
species:Enterocloster asparagiformis	PWY-6531: mannitol cycle	0.05191586104178695	0.3946212274241892	0.6404090732505604	0.2	4	0.75	0	0
species:Enterocloster asparagiformis	PWY-5918: superpathay of heme biosynthesis from glutamate	0.005906465526933563	0.922897856648645	0.9669675117538986	-0.9	4	0.5	0	0
species:Enterocloster asparagiformis	GALACTARDEG-PWY: D-galactarate degradation I	0.003674321003837681	0.9519903184428702	0.9798178489160644	-0.3	4	0.25	0	0
species:Enterocloster asparagiformis	GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	0.003674321003837681	0.9519903184428702	0.9798178489160644	-0.3	4	0.25	0	0
species:Enterocloster asparagiformis	KETOGLUCONMET-PWY: ketogluconate metabolism	0.00550744538904574	0.9280920521114886	0.9690966997923144	-0.6000000000000001	4	0.5	0	0
species:Enterocloster asparagiformis	PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)	-0.07180457266610873	0.2387528035318323	0.4826239064444999	-0.8999999999999999	4	0.25	0	0
species:Enterocloster asparagiformis	REDCITCYC: TCA cycle VIII (helicobacter)	-0.009828781266848972	0.8720476077605539	0.9441228463421809	-0.10000000000000003	4	0.75	0	0
species:Enterocloster asparagiformis	PWY-7332: superpathway of UDP-N-acetylglucosamine-derived O-antigen building blocks biosynthesis	0.010856939268409254	0.8587961110910407	0.9375485082401881	-0.2	4	0.5	0	0
species:Enterocloster asparagiformis	PWY-5863: superpathway of phylloquinol biosynthesis	-0.011734935370424625	0.847511069308852	0.9319396715320722	-0.5	4	0.25	0	0
species:Enterocloster asparagiformis	GLUDEG-I-PWY: GABA shunt	-0.04079137361917494	0.5036963284573747	0.7283224107784981	0.1	4	0.5	0	0
species:Enterocloster asparagiformis	PWY-5791: 1,4-dihydroxy-2-naphthoate biosynthesis II (plants)	-0.018936847568950532	0.7563125211248821	0.886246969512542	-0.7000000000000001	4	0.25	0	0
species:Enterocloster asparagiformis	PWY-5837: 1,4-dihydroxy-2-naphthoate biosynthesis I	-0.018936847568950532	0.7563125211248821	0.886246969512542	-0.7000000000000001	4	0.25	0	0
species:Enterocloster asparagiformis	NONMEVIPP-PWY: methylerythritol phosphate pathway I	-0.01956636639200343	0.7484795339186552	0.8818163684542359	-0.7999999999999999	4	0.25	0	0
species:Enterocloster asparagiformis	HEME-BIOSYNTHESIS-II: heme biosynthesis I (aerobic)	0.02658322032028915	0.663076736587338	0.8331561214616998	-0.7999999999999999	4	0.25	0	0
species:Enterocloster asparagiformis	GLUCARDEG-PWY: D-glucarate degradation I	-0.013970828080599955	0.8189179304235547	0.9184174617166223	-0.3	4	0.25	0	0
species:Enterocloster asparagiformis	PWY-5022: 4-aminobutanoate degradation V	-0.01650358175022363	0.7868172737797703	0.9019989897497425	-0.2	4	0.5	0	0
species:Enterocloster asparagiformis	PWY-5941: glycogen degradation II (eukaryotic)	0.04099062674992861	0.5016128334381034	0.7268767470428721	0.5	4	0.75	0	0
species:Enterocloster asparagiformis	GLYCOCAT-PWY: glycogen degradation I (bacterial)	-0.09267116480573187	0.12806303757205187	0.3337777060964868	-0.39999999999999997	4	0.25	0	0
species:Enterocloster asparagiformis	GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation	-0.112755147409496	0.0638079863896723	0.2158378517111164	-0.39999999999999997	4	0.25	0	0
species:Enterocloster asparagiformis	PWY-5173: superpathway of acetyl-CoA biosynthesis	-0.05366792289121979	0.3788397394500196	0.6261924465384241	-0.3	4	0.25	0	0
species:Enterocloster asparagiformis	P125-PWY: superpathway of (R,R)-butanediol biosynthesis	0.024495184313134112	0.6880977209350004	0.8475678707128236	-0.7	4	0.25	0	0
species:Enterocloster asparagiformis	PWY0-1415: superpathway of heme biosynthesis from uroporphyrinogen-III	0.037565031292006994	0.5380546601327819	0.752719895053631	-0.39999999999999997	4	0.25	0	0
species:Enterocloster asparagiformis	PWY-6595: superpathway of guanosine nucleotides degradation (plants)	-0.04000017132781527	0.5120141776916848	0.7343070126123847	0.5	4	0.5	0	0
species:Enterocloster asparagiformis	PWY-5920: superpathway of heme biosynthesis from glycine	0.04679141121883048	0.4429961364296991	0.6814865259452212	-0.39999999999999997	4	0.25	0	0
species:Enterocloster asparagiformis	PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	0.05235542953905661	0.39062516757665794	0.6366090923941053	-0.7999999999999999	4	0.25	0	0
species:Enterocloster asparagiformis	PWY-5675: nitrate reduction V (assimilatory)	-0.03231029832053289	0.5964071008160334	0.7914431312721386	-0.3	4	0.25	0	0
